FILTROS;;;;;;;;;;;;;;;
;0 Registros;;;;0;;;;;0;;;;;
REG;ARQUIVO;CHV_REG;CHV_PAI_FISCAL;CHV_PAI_CONTRIBUICOES;VL_REC;IND_REC;CNPJ_CPF;NUM_DOC;COD_ITEM;VL_REC_DET;CST_PIS;CST_COFINS;INFO_COMPL;COD_CTA;
