FILTROS;;;;;;;;;;;;;;;
;0 Registros;;;;;;;;0;0;;0;;;
REG;ARQUIVO;CHV_REG;CHV_PAI_FISCAL;CHV_PAI_CONTRIBUICOES;CNPJ;CST_COFINS;COD_PART;DT_OPER;VL_OPER;VL_BC_COFINS;ALIQ_COFINS;VL_COFINS;COD_CTA;DESC_COMPL;
